                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.68932,                0.48131,                 1.1463,                0.89874,                0.87384,                0.95165,                0.79688,                0.68462,                0.50678,                  1.158,              0.0083566,              0.0083566,              0.0083566
                     85,                0.67287,                0.47526,                 1.1318,                0.88477,                0.89338,                0.95018,                0.80406,                0.66822,                 0.5016,                 1.1501,              0.0083368,              0.0083368,              0.0083368
                     86,                0.67837,                 0.4747,                 1.1408,                0.90994,                0.88177,                0.94981,                0.80129,                0.67409,                0.50462,                 1.1461,               0.008317,               0.008317,               0.008317
                     87,                0.67007,                0.46555,                 1.1389,                0.89591,                0.88693,                0.94804,                0.80204,                0.66888,                0.50861,                 1.1525,              0.0082972,              0.0082972,              0.0082972
                     88,                0.67481,                0.47245,                 1.1375,                0.89486,                0.88185,                0.94775,                0.79872,                0.67281,                0.50992,                 1.1474,              0.0082774,              0.0082774,              0.0082774
                     89,                0.66237,                0.46108,                 1.1249,                0.89938,                0.89596,                0.95169,                0.80538,                 0.6577,                0.49406,                 1.1432,              0.0082576,              0.0082576,              0.0082576
                     90,                0.66261,                0.45532,                 1.1293,                0.90514,                0.89209,                0.95382,                0.80978,                0.65117,                0.49338,                 1.1358,              0.0082378,              0.0082378,              0.0082378
                     91,                0.66856,                0.46677,                 1.1338,                0.89248,                0.89211,                0.94521,                0.79814,                0.65978,                0.50759,                 1.1448,               0.008218,               0.008218,               0.008218
                     92,                 0.6569,                0.45587,                 1.1151,                0.91565,                0.88677,                0.95408,                0.81033,                0.65806,                0.48173,                 1.1306,              0.0081982,              0.0081982,              0.0081982
                     93,                0.66116,                0.45073,                 1.1191,                0.90583,                 0.8891,                0.94932,                0.81127,                0.64744,                0.48774,                 1.1298,              0.0081784,              0.0081784,              0.0081784
                     94,                0.64978,                0.45207,                 1.1175,                0.90062,                0.88836,                0.95041,                0.80681,                0.65233,                 0.4857,                 1.1297,              0.0081586,              0.0081586,              0.0081586
                     95,                0.64728,                0.44378,                 1.1081,                0.92138,                0.87962,                0.95081,                0.81332,                0.64358,                0.49105,                 1.1194,              0.0081388,              0.0081388,              0.0081388
                     96,                 0.6431,                0.44024,                 1.1029,                0.90039,                0.89252,                0.95255,                0.81522,                0.64482,                0.48839,                 1.1249,               0.008119,               0.008119,               0.008119
                     97,                0.64436,                0.44053,                 1.1095,                0.91121,                0.88564,                0.95149,                0.81289,                0.64861,                0.47946,                 1.1321,              0.0080992,              0.0080992,              0.0080992
                     98,                0.64052,                0.43408,                 1.1076,                0.90053,                0.88354,                0.94962,                0.80612,                0.64669,                0.50375,                 1.1272,              0.0080794,              0.0080794,              0.0080794
                     99,                0.64831,                0.44394,                 1.1033,                0.91545,                0.87962,                0.95309,                0.81747,                0.63566,                0.48943,                 1.1187,              0.0080596,              0.0080596,              0.0080596
                    100,                0.64413,                 0.4389,                 1.1031,                0.89722,                0.89166,                0.94962,                0.80983,                0.65054,                0.48029,                 1.1359,              0.0080398,              0.0080398,              0.0080398
                    101,                0.62673,                0.42945,                 1.0918,                 0.8979,                 0.8998,                0.95484,                 0.8208,                0.63101,                0.48269,                 1.1152,                0.00802,                0.00802,                0.00802
                    102,                0.63626,                 0.4323,                  1.105,                0.89761,                0.88564,                0.94758,                0.81614,                0.62977,                 0.4958,                 1.1217,              0.0080002,              0.0080002,              0.0080002
                    103,                0.62444,                0.43063,                 1.0877,                0.90444,                0.88709,                0.95338,                0.81898,                0.64579,                0.48986,                 1.1282,              0.0079804,              0.0079804,              0.0079804
                    104,                0.62458,                0.42283,                  1.088,                0.90356,                 0.9023,                0.95555,                0.82152,                0.63374,                0.47966,                  1.117,              0.0079606,              0.0079606,              0.0079606
                    105,                0.61935,                0.42525,                 1.0851,                 0.9269,                0.87219,                0.95362,                 0.8226,                0.63217,                0.48332,                 1.1163,              0.0079408,              0.0079408,              0.0079408
                    106,                0.61262,                0.41704,                 1.0856,                0.90713,                0.89166,                0.95215,                0.82265,                0.61458,                 0.4855,                 1.1103,               0.007921,               0.007921,               0.007921
                    107,                0.61889,                0.42861,                 1.0811,                0.89181,                0.90721,                0.95104,                 0.8192,                0.63184,                0.48367,                 1.1117,              0.0079012,              0.0079012,              0.0079012
                    108,                 0.6208,                0.42342,                 1.0837,                0.89577,                0.90155,                0.95421,                0.82736,                0.61841,                0.48293,                 1.1065,              0.0078814,              0.0078814,              0.0078814
                    109,                0.61041,                0.41882,                 1.0755,                0.90603,                0.89541,                0.95313,                0.82165,                0.62929,                0.48053,                 1.1172,              0.0078616,              0.0078616,              0.0078616
                    110,                 0.6149,                 0.4178,                 1.0794,                0.89838,                0.89467,                0.94205,                  0.814,                0.62361,                0.48629,                 1.1157,              0.0078418,              0.0078418,              0.0078418
                    111,                0.60912,                 0.4127,                 1.0668,                0.90051,                0.89112,                0.95263,                0.81349,                0.62661,                  0.482,                 1.1066,               0.007822,               0.007822,               0.007822
                    112,                0.61282,                0.41782,                 1.0764,                 0.8972,                0.90069,                   0.95,                0.82053,                0.62984,                0.48724,                 1.1134,              0.0078022,              0.0078022,              0.0078022
                    113,                 0.6066,                0.40696,                 1.0707,                0.90841,                0.90413,                0.95354,                0.82479,                0.62221,                0.47324,                 1.1058,              0.0077824,              0.0077824,              0.0077824
                    114,                0.60368,                0.40059,                 1.0678,                0.90277,                0.90219,                0.95131,                0.82914,                0.60544,                 0.4742,                 1.1014,              0.0077626,              0.0077626,              0.0077626
                    115,                0.60272,                0.41286,                 1.0657,                0.91999,                0.88607,                0.95366,                 0.8234,                0.61841,                0.47607,                 1.1107,              0.0077428,              0.0077428,              0.0077428
                    116,                0.60426,                0.41536,                 1.0602,                0.91896,                0.88048,                0.95378,                0.83011,                0.61389,                0.47624,                 1.1046,               0.007723,               0.007723,               0.007723
