                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 1.3454,                0.81315,                 2.1223,                0.89619,                0.87594,                0.94431,                0.80004,                 1.3519,                0.95749,                  2.206,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.3338,                0.82432,                 2.1225,                0.89411,                0.89302,                0.94915,                 0.8114,                 1.3211,                0.92224,                 2.1766,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.3193,                 0.7962,                 2.0957,                0.90301,                0.87403,                0.95092,                0.81282,                 1.3259,                0.93044,                 2.1841,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.3391,                0.82642,                 2.1014,                0.88176,                0.89448,                 0.9496,                0.80873,                 1.3351,                0.92867,                 2.1808,              0.0078418,              0.0078418,              0.0078418
                    111,                  1.316,                0.80889,                 2.0962,                0.88465,                0.87317,                0.94072,                0.80259,                 1.3352,                0.95057,                 2.1824,               0.007822,               0.007822,               0.007822
                    112,                 1.3285,                0.82282,                 2.1166,                0.89437,                0.88452,                0.94767,                0.80725,                 1.3346,                0.93264,                 2.1828,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.3163,                0.80289,                 2.1004,                0.87885,                0.89252,                0.94455,                0.80557,                 1.3287,                 0.9525,                 2.1845,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.3034,                0.79192,                 2.0855,                0.88711,                0.88306,                0.94672,                0.80535,                 1.3371,                0.92188,                 2.1885,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.3177,                0.78847,                  2.104,                0.89522,                0.88528,                0.94329,                0.81011,                 1.3174,                0.96451,                 2.1819,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.3258,                0.79165,                 2.0897,                0.89264,                0.90284,                0.94514,                0.80635,                 1.3264,                0.92028,                 2.1835,               0.007723,               0.007723,               0.007723
                    117,                 1.2939,                0.78829,                 2.0781,                0.89234,                 0.8822,                0.94462,                0.80886,                 1.3045,                0.92881,                  2.171,              0.0077032,              0.0077032,              0.0077032
